Date,Magnitude,Latitude,Longitude,UTM-x-coordinate,UTM-y-coordinate,Depth,Phase,Center-th,Center-en,Severity-level,Fname,Fid,DateNoTime,RangeDay,Start
2019-03-14 02:51:09,2.7,19.3,99.6,563036,2134131,6,14,อ.วังเหนือ จ.ลำปาง,"Amphoe WangNuea, Lampang",1,PHA YAO,10,2019-03-14,4090,
2019-03-14 03:51:54,2.6,19.26,99.61,564103,2129708,1,12,อ.วังเหนือ จ.ลำปาง,"Amphoe WangNuea, Lampang",1,PHA YAO,10,2019-03-14,4090,
2019-03-14 03:53:59,1.9,19.24,99.64,567263,2127507,1,10,อ.วังเหนือ จ.ลำปาง,"Amphoe WangNuea, Lampang",1,PHA YAO,10,2019-03-14,4090,
2019-03-14 03:54:59,2.3,19.23,99.67,570421,2126412,1,12,อ.วังเหนือ จ.ลำปาง,"Amphoe WangNuea, Lampang",1,PHA YAO,10,2019-03-14,4090,
2019-03-14 07:11:14,2.4,19.28,99.6,563044,2131918,1,11,อ.วังเหนือ จ.ลำปาง,"Amphoe WangNuea, Lampang",1,PHA YAO,10,2019-03-14,4090,
2019-03-14 12:44:12,2.1,19.24,99.63,566212,2127503,3,9,อ.วังเหนือ จ.ลำปาง,"Amphoe WangNuea, Lampang",1,PHA YAO,10,2019-03-14,4090,
2019-03-14 14:15:20,2.9,19.26,99.63,566204,2129716,3,21,อ.วังเหนือ จ.ลำปาง,"Amphoe WangNuea, Lampang",1,PHA YAO,10,2019-03-14,4090,
2019-03-14 14:55:19,4.0,19.25,99.63,566208,2128609,2,44,อ.วังเหนือ จ.ลำปาง,"Amphoe WangNuea, Lampang",3,PHA YAO,10,2019-03-14,4090,
2019-03-14 15:43:33,1.7,19.28,99.63,566196,2131929,5,16,อ.วังเหนือ จ.ลำปาง,"Amphoe WangNuea, Lampang",1,PHA YAO,10,2019-03-14,4090,
2019-03-14 16:58:27,2.4,19.26,99.62,565153,2129712,2,18,อ.วังเหนือ จ.ลำปาง,"Amphoe WangNuea, Lampang",1,PHA YAO,10,2019-03-14,4090,
2019-03-14 18:22:20,2.0,19.29,99.6,563040,2133024,5,16,อ.วังเหนือ จ.ลำปาง,"Amphoe WangNuea, Lampang",1,PHA YAO,10,2019-03-14,4090,
2019-03-14 20:08:19,1.5,19.26,99.63,566204,2129716,4,10,อ.วังเหนือ จ.ลำปาง,"Amphoe WangNuea, Lampang",1,PHA YAO,10,2019-03-14,4090,
2019-03-14 20:55:54,1.8,19.27,99.61,564099,2130815,3,13,อ.วังเหนือ จ.ลำปาง,"Amphoe WangNuea, Lampang",1,PHA YAO,10,2019-03-14,4090,
2019-03-14 21:02:29,1.5,19.26,99.61,564103,2129708,3,8,อ.วังเหนือ จ.ลำปาง,"Amphoe WangNuea, Lampang",1,PHA YAO,10,2019-03-14,4090,
2019-03-15 13:35:14,3.0,19.68,99.68,571275,2176213,15,10,อ.พาน จ.เชียงราย,"Amphoe Phan, ChiangRai",2,PHA YAO,10,2019-03-15,4091,
2019-03-15 22:17:55,2.9,19.24,99.63,566212,2127503,6,8,อ.วังเหนือ จ.ลำปาง,"Amphoe WangNuea, Lampang",1,PHA YAO,10,2019-03-15,4091,
2019-03-16 09:56:50,2.1,19.58,99.79,582857,2165196,1,9,อ.พาน จ.เชียงราย,"Amphoe Phan, ChiangRai",1,PHA YAO,10,2019-03-16,4092,
2019-03-17 19:03:37,2.0,19.25,99.61,564106,2128602,1,15,อ.วังเหนือ จ.ลำปาง,"Amphoe WangNuea, Lampang",1,PHA YAO,10,2019-03-17,4093,
2019-03-17 19:37:36,1.3,19.27,99.59,561997,2130808,2,10,อ.วังเหนือ จ.ลำปาง,"Amphoe WangNuea, Lampang",1,PHA YAO,10,2019-03-17,4093,
2019-03-20 20:46:12,1.9,19.24,99.65,568314,2127510,2,10,อ.วังเหนือ จ.ลำปาง,"Amphoe WangNuea, Lampang",1,PHA YAO,10,2019-03-20,4096,
2019-03-21 19:11:30,3.1,19.25,99.62,565157,2128606,2,10,อ.วังเหนือ จ.ลำปาง,"Amphoe WangNuea, Lampang",2,PHA YAO,10,2019-03-21,4097,
2019-03-22 05:26:45,2.3,19.26,99.62,565153,2129712,2,6,อ.วังเหนือ จ.ลำปาง,"Amphoe WangNuea, Lampang",1,PHA YAO,10,2019-03-22,4098,
2019-03-24 11:03:21,2.7,19.24,99.6,563059,2127492,3,13,อ.วังเหนือ จ.ลำปาง,"Amphoe WangNuea, Lampang",1,PHA YAO,10,2019-03-24,4100,
2019-03-31 10:31:29,2.8,19.237,99.607,563796,2127162,5,18,อ.วังเหนือ จ.ลำปาง,"Amphoe WangNuea, Lampang",1,PHA YAO,10,2019-03-31,4107,
2019-03-31 17:51:11,2.6,19.242,99.616,564740,2127719,3,21,อ.วังเหนือ จ.ลำปาง,"Amphoe WangNuea, Lampang",1,PHA YAO,10,2019-03-31,4107,
2019-04-11 07:54:24,2.2,19.244,99.621,565265,2127942,3,10,อ.วังเหนือ จ.ลำปาง,"Amphoe WangNuea, Lampang",1,PHA YAO,10,2019-04-11,4118,
2019-04-11 13:44:35,2.0,19.255,99.613,564420,2129156,2,13,อ.วังเหนือ จ.ลำปาง,"Amphoe WangNuea, Lampang",1,PHA YAO,10,2019-04-11,4118,
2019-04-14 19:35:26,1.2,19.258,99.601,563157,2129484,3,10,อ.วังเหนือ จ.ลำปาง,"Amphoe WangNuea, Lampang",1,PHA YAO,10,2019-04-14,4121,
2019-04-14 21:57:55,3.6,18.998,93.873,591887,2100834,10,23,ประเทศพม่า,Myanmar,2,PHA YAO,10,2019-04-14,4121,
2019-04-18 05:42:59,2.9,19.253,99.599,562949,2128930,3,15,อ.วังเหนือ จ.ลำปาง,"Amphoe WangNuea, Lampang",1,PHA YAO,10,2019-04-18,4125,
2019-04-18 05:50:20,1.5,19.258,99.6,563052,2129483,3,10,อ.วังเหนือ จ.ลำปาง,"Amphoe WangNuea, Lampang",1,PHA YAO,10,2019-04-18,4125,
2019-04-26 15:04:04,1.9,19.26,99.62,565153,2129712,6,9,อ.วังเหนือ จ.ลำปาง,"Amphoe WangNuea, Lampang",1,PHA YAO,10,2019-04-26,4133,
2019-05-01 18:29:59,2.4,19.244,99.64,567262,2127949,1,9,อ.วังเหนือ จ.ลำปาง,"Amphoe WangNuea, Lampang",1,PHA YAO,10,2019-05-01,4138,
2019-05-02 07:50:34,2.8,19.236,99.608,563902,2127052,2,9,อ.วังเหนือ จ.ลำปาง,"Amphoe WangNuea, Lampang",1,PHA YAO,10,2019-05-02,4139,
2019-05-18 02:54:35,1.7,19.687,99.711,574521,2177001,1,10,อ.พาน จ.เชียงราย,"Amphoe Phan, ChiangRai",1,PHA YAO,10,2019-05-18,4155,
2019-05-26 17:38:41,1.5,19.536,99.588,561686,2160242,2,11,อ.แม่สรวย จ.เชียงราย,"Amphoe MaeSuai, ChiangRai",1,PHA YAO,10,2019-05-26,4163,
2019-05-27 14:48:45,3.0,19.243,99.621,565265,2127831,3,16,อ.วังเหนือ จ.ลำปาง,"Amphoe WangNuea, Lampang",2,PHA YAO,10,2019-05-27,4164,
2019-05-27 15:02:20,2.4,19.239,99.628,566003,2127391,1,16,อ.วังเหนือ จ.ลำปาง,"Amphoe WangNuea, Lampang",1,PHA YAO,10,2019-05-27,4164,
2019-06-01 22:10:23,1.7,18.845,99.509,553622,2083754,6,14,อ.เมืองปาน จ.ลำปาง,"Amphoe MueangPan, Lampang",1,PHA YAO,10,2019-06-01,4169,
2019-06-28 17:03:19,1.9,19.251,99.633,566523,2128721,2,10,อ.วังเหนือ จ.ลำปาง,"Amphoe WangNuea, Lampang",1,PHA YAO,10,2019-06-28,4196,
2019-07-01 10:42:27,2.3,18.821,99.596,562796,2081127,4,30,อ.แจ้ห่ม จ.ลำปาง,"Amphoe ChaeHom, Lampang",1,PHA YAO,10,2019-07-01,4199,
2019-07-27 16:30:09,1.6,19.245,99.615,564634,2128050,6,11,อ.วังเหนือ จ.ลำปาง,"Amphoe WangNuea, Lampang",1,PHA YAO,10,2019-07-27,4225,
2019-07-28 10:51:48,1.5,19.7,99.687,572000,2178429,3,12,อ.พาน จ.เชียงราย,"Amphoe Phan, ChiangRai",1,PHA YAO,10,2019-07-28,4226,
2019-08-16 15:47:52,1.6,19.686,99.723,575779,2176895,1,4,อ.พาน จ.เชียงราย,"Amphoe Phan, ChiangRai",1,PHA YAO,10,2019-08-16,4245,
2019-08-16 15:52:43,2.4,19.698,99.71,574411,2178217,5,10,อ.พาน จ.เชียงราย,"Amphoe Phan, ChiangRai",1,PHA YAO,10,2019-08-16,4245,
2019-08-17 17:38:17,1.8,19.266,99.629,566097,2130379,3,13,อ.วังเหนือ จ.ลำปาง,"Amphoe WangNuea, Lampang",1,PHA YAO,10,2019-08-17,4246,
2019-08-20 21:31:49,2.4,19.692,99.591,561941,2177506,5,19,อ.แม่สรวย จ.เชียงราย,"Amphoe MaeSuai, ChiangRai",1,PHA YAO,10,2019-08-20,4249,
2019-10-06 06:58:56,2.7,19.717,99.599,562770,2180275,1,28,อ.แม่สรวย จ.เชียงราย,"Amphoe MaeSuai, ChiangRai",1,PHA YAO,10,2019-10-06,4296,
2019-10-09 02:01:12,1.8,19.26,99.59,562001,2129701,2,13,อ.วังเหนือ จ.ลำปาง,"Amphoe WangNuea, Lampang",1,PHA YAO,10,2019-10-09,4299,
2019-10-18 22:07:57,1.9,19.709,99.601,562983,2179391,2,16,อ.แม่สรวย จ.เชียงราย,"Amphoe MaeSuai, ChiangRai",1,PHA YAO,10,2019-10-18,4308,
2019-12-02 15:44:36,1.2,19.689,99.702,573577,2177218,2,10,อ.พาน จ.เชียงราย,"Amphoe Phan, ChiangRai",1,PHA YAO,10,2019-12-02,4353,
2019-12-02 17:51:14,1.4,19.731,99.607,563603,2181827,4,8,อ.แม่สรวย จ.เชียงราย,"Amphoe MaeSuai, ChiangRai",1,PHA YAO,10,2019-12-02,4353,
2020-01-17 12:45:22,3.0,19.664,99.723,575790,2174461,2,31,อ.พาน จ.เชียงราย,"Amphoe Phan, ChiangRai",2,PHA YAO,10,2020-01-17,4399,
2020-01-18 09:22:18,2.4,19.245,99.616,564739,2128051,3,16,อ.วังเหนือ จ.ลำปาง,"Amphoe WangNuea, Lampang",1,PHA YAO,10,2020-01-18,4400,
2020-02-02 03:21:30,2.4,18.735,99.474,549967,2071572,2,16,อ.เมืองปาน จ.ลำปาง,"Amphoe MueangPan, Lampang",1,PHA YAO,10,2020-02-02,4415,
2020-02-17 16:34:40,1.8,19.677,99.72,575469,2175898,1,9,อ.พาน จ.เชียงราย,"Amphoe Phan, ChiangRai",1,PHA YAO,10,2020-02-17,4430,
2020-04-11 21:55:51,1.9,19.686,99.719,575360,2176893,4,11,อ.พาน จ.เชียงราย,"Amphoe Phan, ChiangRai",1,PHA YAO,10,2020-04-11,4484,
2020-04-25 06:36:26,2.3,19.734,99.643,567374,2182173,2,7,อ.แม่ลาว จ.เชียงราย,"Amphoe MaeLao, ChiangRai",1,PHA YAO,10,2020-04-25,4498,
2020-07-17 01:30:01,1.9,19.736,99.681,571355,2182410,1,13,อ.แม่ลาว จ.เชียงราย,"Amphoe MaeLao, ChiangRai",1,PHA YAO,10,2020-07-17,4581,
2020-09-05 21:58:16,1.5,19.128,99.982,603280,2115280,1,16,อ.ดอกคำใต้ จ.พะเยา,"Amphoe DokKhamtai, Phayao",1,PHA YAO,10,2020-09-05,4631,
2020-09-13 18:08:49,1.5,19.246,99.604,563477,2128157,2,23,อ.วังเหนือ จ.ลำปาง,"Amphoe WangNuea, Lampang",1,PHA YAO,10,2020-09-13,4639,
2020-09-13 18:36:25,1.9,19.238,99.601,563165,2127271,2,21,อ.วังเหนือ จ.ลำปาง,"Amphoe WangNuea, Lampang",1,PHA YAO,10,2020-09-13,4639,
2020-09-14 23:25:13,1.6,19.675,99.677,570963,2175658,2,8,อ.พาน จ.เชียงราย,"Amphoe Phan, ChiangRai",1,PHA YAO,10,2020-09-14,4640,
2020-09-22 14:16:59,1.9,19.73,99.71,574397,2181759,6,9,อ.แม่ลาว จ.เชียงราย,"Amphoe MaeLao, ChiangRai",1,PHA YAO,10,2020-09-22,4648,
2020-10-06 08:51:01,1.7,19.264,99.63,566203,2130158,2,11,อ.วังเหนือ จ.ลำปาง,"Amphoe WangNuea, Lampang",1,PHA YAO,10,2020-10-06,4662,
2020-11-03 22:20:46,2.1,19.717,99.619,564866,2180283,2,18,อ.แม่สรวย จ.เชียงราย,"Amphoe MaeSuai, ChiangRai",1,PHA YAO,10,2020-11-03,4690,
2020-11-15 12:53:56,1.9,19.712,99.697,573042,2179761,1,9,อ.แม่ลาว จ.เชียงราย,"Amphoe MaeLao, ChiangRai",1,PHA YAO,10,2020-11-15,4702,
2020-11-23 22:07:03,1.5,19.666,99.707,574112,2174675,2,11,อ.พาน จ.เชียงราย,"Amphoe Phan, ChiangRai",1,PHA YAO,10,2020-11-23,4710,
2020-12-31 20:11:00,1.6,19.363,99.852,589479,2141213,1,17,อ.แม่ใจ จ.พะเยา,"Amphoe MaeChai, Phayao",1,PHA YAO,10,2020-12-31,4748,
2021-01-02 10:00:43,1.9,19.713,99.723,575767,2179883,3,24,อ.พาน จ.เชียงราย,"Amphoe Phan, ChiangRai",1,PHA YAO,10,2021-01-02,4750,
2021-01-06 18:31:07,1.3,19.692,99.607,563618,2177512,2,20,อ.แม่สรวย จ.เชียงราย,"Amphoe MaeSuai, ChiangRai",1,PHA YAO,10,2021-01-06,4754,
2021-01-12 10:16:14,2.2,19.261,99.621,565258,2129823,2,22,อ.วังเหนือ จ.ลำปาง,"Amphoe WangNuea, Lampang",1,PHA YAO,10,2021-01-12,4760,
2021-01-16 19:42:02,1.3,19.681,99.7,573371,2176332,2,12,อ.พาน จ.เชียงราย,"Amphoe Phan, ChiangRai",1,PHA YAO,10,2021-01-16,4764,
2021-01-31 22:08:36,2.2,19.73,99.667,569891,2181740,2,11,อ.แม่ลาว จ.เชียงราย,"Amphoe MaeLao, ChiangRai",1,PHA YAO,10,2021-01-31,4779,
2021-03-03 07:37:13,1.9,19.63,99.716,575072,2170695,7,14,อ.พาน จ.เชียงราย,"Amphoe Phan, ChiangRai",1,PHA YAO,10,2021-03-03,4810,
2021-03-03 17:49:23,0.8,19.676,99.7,573373,2175779,7,5,อ.พาน จ.เชียงราย,"Amphoe Phan, ChiangRai",1,PHA YAO,10,2021-03-03,4810,
2021-03-24 13:26:35,2.0,19.742,99.619,564856,2183049,1,20,อ.แม่สรวย จ.เชียงราย,"Amphoe MaeSuai, ChiangRai",1,PHA YAO,10,2021-03-24,4831,
2021-03-24 16:22:59,1.4,19.558,99.674,570699,2162710,2,7,อ.พาน จ.เชียงราย,"Amphoe Phan, ChiangRai",1,PHA YAO,10,2021-03-24,4831,
2021-03-30 20:45:03,1.4,19.313,99.543,557043,2135550,3,11,อ.เวียงป่าเป้า จ.เชียงราย,"Amphoe WiangPaPao, ChiangRai",1,PHA YAO,10,2021-03-30,4837,
2021-03-31 20:24:02,1.3,19.276,99.516,554219,2131447,4.3,14,อ.เวียงป่าเป้า จ.เชียงราย,"Amphoe WiangPaPao, ChiangRai",1,PHA YAO,10,2021-03-31,4838,
2021-04-15 18:38:10,1.2,19.532,99.608,563786,2159806,3,6,อ.แม่สรวย จ.เชียงราย,"Amphoe MaeSuai, ChiangRai",1,PHA YAO,10,2021-04-15,4853,
2021-04-16 16:00:59,1.5,19.696,99.599,562778,2177951,3,12,อ.แม่สรวย จ.เชียงราย,"Amphoe MaeSuai, ChiangRai",1,PHA YAO,10,2021-04-16,4854,
2021-04-20 18:41:36,1.6,19.237,99.62,565162,2127167,5,8,อ.วังเหนือ จ.ลำปาง,"Amphoe WangNuea, Lampang",1,PHA YAO,10,2021-04-20,4858,
2021-04-24 16:28:56,1.4,19.514,99.589,561800,2157808,1,9,อ.แม่สรวย จ.เชียงราย,"Amphoe MaeSuai, ChiangRai",1,PHA YAO,10,2021-04-24,4862,
2021-05-02 20:40:33,1.6,19.741,99.671,570305,2182959,1,20,อ.แม่ลาว จ.เชียงราย,"Amphoe MaeLao, ChiangRai",1,PHA YAO,10,2021-05-02,4870,
2021-05-05 04:59:53,1.9,19.53,99.611,564102,2159586,3,16,อ.แม่สรวย จ.เชียงราย,"Mae Suai, ChiangRai",1,PHA YAO,10,2021-05-05,4873,
2021-05-31 17:36:43,1.5,18.903,99.861,590675,2090315,3,13,อ.งาว จ.ลำปาง,"Amphoe Ngao, Lampang",1,PHA YAO,10,2021-05-31,4899,
2021-06-09 00:13:12,1.6,19.504,99.56,558760,2156691,6,14,อ.แม่สรวย จ.เชียงราย,"Amphoe MaeSuai, ChiangRai",1,PHA YAO,10,2021-06-09,4908,
2021-06-17 23:30:46,3.5,19.253,99.622,565366,2128938,1,19,อ.วังเหนือ จ.ลำปาง,"Amphoe WangNuea, Lampang",2,PHA YAO,10,2021-06-17,4916,
2021-06-17 23:32:48,1.9,19.254,99.611,564210,2129045,3,13,อ.วังเหนือ จ.ลำปาง,"Amphoe WangNuea, Lampang",1,PHA YAO,10,2021-06-17,4916,
2021-06-30 10:34:19,2.8,19.7,99.711,574515,2178439,4,24,อ.พาน จ.เชียงราย,"Amphoe Phan, ChiangRai",1,PHA YAO,10,2021-06-30,4929,
2021-07-12 03:40:25,2.3,19.692,99.719,575357,2177557,1,14,อ.พาน จ.เชียงราย,"Amphoe Phan, ChiangRai",1,PHA YAO,10,2021-07-12,4941,
2021-07-24 20:32:17,1.7,19.24,99.614,564531,2127497,3,14,ต.ทุ่งฮั้ว อ.วังเหนือ จ.ลำปาง,"Tambon Thung Hua, Amphoe WangNuea, Lampang",1,PHA YAO,10,2021-07-24,4953,
2021-08-18 18:14:31,1.7,19.271,99.855,589844,2131034,2,22,ต.แม่ปืม อ.เมืองพะเยา จ.พะเยา,"Tambon maepuem, Amphoe MueangPhayao, Phayao",1,PHA YAO,10,2021-08-18,4978,
2021-08-24 10:20:45,1.9,19.275,99.603,563361,2131366,1,15,ต.วังแก้ว อ.วังเหนือ จ.ลำปาง,"Tambon WangKaew, Amphoe WangNuea, Lampang",1,PHA YAO,10,2021-08-24,4984,
2021-08-25 06:05:51,2.4,19.205,99.618,564965,2123625,1,21,ต. ทุ่งฮั้ว อ.วังเหนือ จ.ลำปาง,"Tambon tunghua, Amphoe WangNuea, Lampang",1,PHA YAO,10,2021-08-25,4985,
2021-09-13 22:41:29,2.7,18.835,99.563,559314,2082664,5,26,ต.แม่สุก อ.แจ้ห่ม จ.ลำปาง,"Tambon Mae Suk, Amphoe ChaeHom, Lampang",1,PHA YAO,10,2021-09-13,5004,
2021-09-14 00:33:46,2.2,18.841,99.563,559312,2083328,5,20,ต.แม่สุก อ.แจ้ห่ม จ.ลำปาง,"Tambon Mae Suk, Amphoe ChaeHom, Lampang",1,PHA YAO,10,2021-09-14,5005,
2021-10-09 19:18:28,1.7,19.759,99.707,574069,2184967,2,21,ต.จอมหมอกแก้ว อ.แม่ลาว จ.เชียงราย,"Tambon Chom Mok Kaeo, Amphoe MaeLao, ChiangRai",1,PHA YAO,10,2021-10-09,5030,
2021-10-18 09:00:20,3.5,19.744,99.636,566636,2183277,3,22,ต.ดงมะดะ อ.แม่ลาว จ.เชียงราย,"Tambon Dong Mada, Amphoe MaeLao, ChiangRai",2,PHA YAO,10,2021-10-18,5039,
2021-10-18 13:19:35,1.8,19.743,99.638,566846,2183167,1,18,ต.ดงมะดะ อ.แม่ลาว จ.เชียงราย,"Tambon Dong Mada, Amphoe MaeLao, ChiangRai",1,PHA YAO,10,2021-10-18,5039,
2021-10-18 13:25:58,1.4,19.752,99.629,565900,2184160,3,12,ต.แม่สรวย อ.แม่สรวย จ.เชียงราย,"Tambon Mae Suai, Amphoe MaeSuai, ChiangRai",1,PHA YAO,10,2021-10-18,5039,
2021-10-24 08:11:06,1.5,19.717,99.699,573250,2180315,2,9,ต.ดงมะดะ อ.แม่ลาว จ.เชียงราย,"Tambon Dong Mada, Amphoe MaeLao, ChiangRai",1,PHA YAO,10,2021-10-24,5045,
2021-10-24 09:08:56,1.5,19.063,100.013,606582,2108106,2,11,ต.คือเวียง อ.ดอกคำใต้ จ.พะเยา,"Tambon Khue Wiang, Amphoe DokKhamtai, Phayao",1,PHA YAO,10,2021-10-24,5045,
2021-10-25 16:26:07,1.4,19.449,99.593,562244,2150616,1,14,ต.ป่าหุ่ง อ.พาน จ.เชียงราย,"Tambon Pa Hung, Amphoe Phan, ChiangRai",1,PHA YAO,10,2021-10-25,5046,
2021-11-06 21:23:00,0.9,19.523,99.607,563685,2158810,4,5,ต.ท่าก๊อ อ.แม่สรวย จ.เชียงราย,"Tambon Tha Ko, Amphoe MaeSuai, ChiangRai",1,PHA YAO,10,2021-11-06,5058,
2021-12-31 07:55:19,1.6,19.696,99.716,575041,2177999,5,10,ต.ทรายขาว อ.พาน จ.เชียงราย,"Tambon Sai Khao, Amphoe Phan, ChiangRai",1,PHA YAO,10,2021-12-31,5113,
2022-01-22 20:21:21,1.3,18.681,99.609,564219,2065640,1,10,ต.แจ้ห่ม อ.แจ้ห่ม จ.ลำปาง,"Tambon Chae Hom, Amphoe ChaeHom, Lampang",1,PHA YAO,10,2022-01-22,5135,
2022-02-03 01:29:53,2.0,19.712,99.735,577025,2179778,1,14,ต.ธารทอง อ.พาน จ.เชียงราย,"Tambon Than Thong, Amphoe Phan, ChiangRai",1,PHA YAO,10,2022-02-03,5147,
2022-02-05 21:39:20,1.7,19.683,99.602,563098,2176514,3,13,ต.แม่สรวย อ.แม่สรวย จ.เชียงราย,"Tambon Mae Suai, Amphoe MaeSuai, ChiangRai",1,PHA YAO,10,2022-02-05,5149,
2022-02-17 18:45:48,1.7,19.535,99.614,564415,2160141,3,22,ต.เจดีย์หลวง อ.แม่สรวย จ.เชียงราย,"Tambon Chedi Luang, Amphoe MaeSuai, ChiangRai",1,PHA YAO,10,2022-02-17,5161,
2022-03-06 19:09:00,1.3,19.379,99.531,555760,2142849,4,11,ต.สันสลี อ.เวียงป่าเป้า จ.เชียงราย,"Tambon Sunsali, Amphoe WiangPaPao, ChiangRai",1,PHA YAO,10,2022-03-06,5178,
2022-03-16 20:46:56,1.3,19.391,99.511,553656,2144171,5,13,ต.สันสลี อ.เวียงป่าเป้า จ.เชียงราย,"Tambon San Sali, Amphoe WiangPaPao, ChiangRai",1,PHA YAO,10,2022-03-16,5188,
2022-03-16 21:22:27,1.1,19.749,99.672,570406,2183845,3,8,ต.ดงมะดะ อ.แม่ลาว จ.เชียงราย,"Tambon Dong Mada, Amphoe MaeLao, ChiangRai",1,PHA YAO,10,2022-03-16,5188,
2022-03-28 21:04:54,1.8,19.697,99.706,573993,2178105,2,16,ต.ธารทอง อ.พาน จ.เชียงราย,"Tambon Than Thong, Amphoe Phan, ChiangRai",1,PHA YAO,10,2022-03-28,5200,
2022-04-13 21:59:30,1.9,19.72,99.696,572934,2180646,1,35,ต.ดงมะดะ อ.แม่ลาว จ.เชียงราย,"Tambon Dong Mada, Amphoe MaeLao, ChiangRai",1,PHA YAO,10,2022-04-13,5216,
2022-04-13 22:30:22,1.7,19.723,99.716,575029,2180987,1,19,ต.ดงมะดะ อ.แม่ลาว จ.เชียงราย,"Tambon Dong Mada, Amphoe MaeLao, ChiangRai",1,PHA YAO,10,2022-04-13,5216,
2022-04-14 20:40:07,1.3,19.709,99.702,573568,2179431,1,13,ต.ธารทอง อ.พาน จ.เชียงราย,"Tambon Than Thong, Amphoe Phan, ChiangRai",1,PHA YAO,10,2022-04-14,5217,
2022-04-16 00:14:23,1.5,19.687,99.707,574102,2176999,3,14,ต.ทรายขาว อ.พาน จ.เชียงราย,"Tambon Sai Khao, Amphoe Phan, ChiangRai",1,PHA YAO,10,2022-04-16,5219,
2022-04-19 22:38:39,1.7,18.838,99.624,565740,2083018,1,12,ต.ปงดอน อ.แจ้ห่ม จ.ลำปาง,"Tambon Pong Don, Amphoe ChaeHom, Lampang",1,PHA YAO,10,2022-04-19,5222,
2022-04-26 17:48:11,2.1,19.256,99.767,580604,2129331,4,24,ต.ท่าจำปี อ.เมืองพะเยา จ.พะเยา,"Tambon Tha Champi, Amphoe MueangPhayao, Phayao",1,PHA YAO,10,2022-04-26,5229,
2022-05-03 18:23:31,1.0,19.522,99.586,561482,2158692,1,7,ต.ท่าก๊อ อ.แม่สรวย จ.เชียงราย,"Tambon Tha Ko, Amphoe MaeSuai, ChiangRai",1,PHA YAO,10,2022-05-03,5236,
2022-05-12 18:11:29,1.2,19.525,99.612,564209,2159033,5,11,ต.ท่าก๊อ อ.แม่สรวย จ.เชียงราย,"Tambon Tha kho, Amphoe MaeSuai, ChiangRai",1,PHA YAO,10,2022-05-12,5245,
2022-05-24 09:26:26,1.5,19.494,99.516,554147,2155570,1,7,ต.ท่าก้อ อ.แม่สรวย จ.เชียงราย,"Tambon Tha Ko, Amphoe MaeSuai, ChiangRai",1,PHA YAO,10,2022-05-24,5257,
2022-05-26 03:58:26,2.9,19.756,99.683,571556,2184624,1,23,ต.จอมหมอกแก้ว อ.แม่ลาว จ.เชียงราย,"Tambon Chom Mok Kaeo, Amphoe MaeLao, ChiangRai",1,PHA YAO,10,2022-05-26,5259,
2022-05-26 15:58:21,1.0,19.713,99.696,572937,2179871,5,8,ต.ดงมะดะ อ.แม่ลาว จ.เชียงราย,"Tambon Dong Mada, Amphoe MaeLao, ChiangRai",1,PHA YAO,10,2022-05-26,5259,
2022-05-28 19:58:44,2.6,19.58,99.735,577088,2165170,4,13,ต.เมืองพาน อ.พาน จ.เชียงราย,"Tambon Mueang Phan, Amphoe Phan, ChiangRai",1,PHA YAO,10,2022-05-28,5261,
2022-05-29 12:59:15,1.6,19.51,99.809,584886,2157459,10,10,ต.หัวง้ม อ.พาน จ.เชียงราย,"Tambon Huangom, Amphoe Phan, ChiangRai",1,PHA YAO,10,2022-05-29,5262,
2022-06-23 22:57:10,1.8,19.25,99.777,581658,2128672,2,17,ต.ท่าจำปี อ.เมืองพะเยา จ.พะเยา,"Tambon Tha Champi, Amphoe MueangPhayao, Phayao",1,PHA YAO,10,2022-06-23,5287,
2022-06-28 13:06:16,2.4,19.257,99.762,580078,2129439,1,25,ต.ท่าจำปี อ.เมืองพะเยา จ.พะเยา,"Tambon Tha Champi, Amphoe MueangPhayao, Phayao",1,PHA YAO,10,2022-06-28,5292,
2022-07-01 23:18:44,3.1,18.74,99.667,570311,2072190,2,27,ต.ปงดอน อ.แจ้ห่ม จ.ลำปาง,"Tambon Pong Don, Amphoe ChaeHom, Lampang",2,PHA YAO,10,2022-07-01,5295,
2022-09-14 19:53:51,1.8,19.306,99.489,551372,2134758,2,11,ต.บ้านโป่ง อ.เวียงป่าเป้า จ.เชียงราย,"Tambon Banpong, Amphoe WiangPaPao, ChiangRai",1,PHA YAO,10,2022-09-14,5370,
2022-09-29 06:39:09,2.4,19.505,99.599,562852,2156815,1,24,ต.ท่าก๊อ อ.แม่สรวย จ.เชียงราย,"Tambon Tha Ko, Amphoe MaeSuai, ChiangRai",1,PHA YAO,10,2022-09-29,5385,
2022-10-15 17:03:00,1.7,19.244,99.793,583342,2128015,2,13,ต.ท่าจำปี อ.เมืองพะเยา จ.พะเยา,"Tambon Thajampee, Amphoe MueangPhayao, Phayao",1,PHA YAO,10,2022-10-15,5401,
2022-10-26 19:57:51,1.6,19.744,99.702,573552,2183304,5,15,ต.ดงมะดะ อ.แม่ลาว จ.เชียงราย,"Tambon Dong Mada, Amphoe MaeLao, ChiangRai",1,PHA YAO,10,2022-10-26,5412,
2022-11-23 05:44:38,1.8,19.689,99.718,575254,2177225,2,11,ต.ทรายขาว อ.พาน จ.เชียงราย,"Tambon Sai Khao, Amphoe Phan, ChiangRai",1,PHA YAO,10,2022-11-23,5440,
