Date,Magnitude,Latitude,Longitude,UTM-x-coordinate,UTM-y-coordinate,Depth,Phase,Center-th,Center-en,Severity-level,Fname,Fid,DateNoTime,RangeDay,Start
2009-07-31 21:42:58,2.0,19.4,99.17,517849,2145096,-,-,อ.พร้าว จ.เชียงใหม่,,1,MAE THA,6,2009-07-31,942,
2009-08-08 17:13:44,2.4,18.68,98.88,487346,2065425,-,-,อ.หางดง จ.เชียงใหม่,,1,MAE THA,6,2009-08-08,950,
2009-08-09 11:51:38,1.1,18.76,98.96,495784,2074272,-,-,อ.หางดง จ.เชียงใหม่,,1,MAE THA,6,2009-08-09,951,
2009-08-19 02:29:26,1.1,18.9,98.99,498946,2089762,-,-,อ.แม่ริม จ.เชียงใหม่,,1,MAE THA,6,2009-08-19,961,
2009-10-22 02:34:47,2.4,18.9,99.27,528434,2089784,-,-,อ.ดอยสะเก็ด จ.เชียงใหม่,,1,MAE THA,6,2009-10-22,1025,
2009-11-10 14:48:21,1.8,19.43,98.84,483203,2148414,-,-,อ.เชียงดาว จ.เชียงใหม่,,1,MAE THA,6,2009-11-10,1044,
2009-12-01 22:36:53,1.6,18.81,99.09,509483,2079806,-,-,อ.เมือง จ.เชียงใหม่,,1,MAE THA,6,2009-12-01,1065,
2009-12-02 07:03:04,3.3,19.26,99.18,518915,2129606,-,-,อ.พร้าว จ.เชียงใหม่,,2,MAE THA,6,2009-12-02,1066,
2009-12-20 19:10:37,1.2,18.83,99.03,503160,2082017,-,-,อ.สันทราย จ.เชียงใหม่,,1,MAE THA,6,2009-12-20,1084,
2009-12-21 17:06:40,2.2,19.35,99.23,524156,2139570,-,-,อ.พร้าว จ.เชียงใหม่,,1,MAE THA,6,2009-12-21,1085,
2009-12-24 21:42:15,1.5,18.95,99.09,509475,2095297,-,-,อ.ดอยสะเก็ด จ.เชียงใหม่,,1,MAE THA,6,2009-12-24,1088,
2009-12-25 06:37:59,1.9,19.29,99.43,545178,2132971,-,-,อ.เวียงป่าเป้า จ.เชียงราย,,1,MAE THA,6,2009-12-25,1089,
2009-12-25 17:49:56,0.8,18.85,99.01,501053,2084230,-,-,อ.สันทราย จ.เชียงใหม่,,1,MAE THA,6,2009-12-25,1089,
